ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize,year_id ,validacion_ventas_total,diferencia_ventas,periodo_id,ratio_discount_priceeach
10329,-1.5496147103029143,0.8101579745265006,2,-0.2052028777375298,2004-11-15,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,0.4301669487545075,s10_2016,land of toys inc.,2125557818,897 long airport avenue,level 3,nyc,ny,10022,usa,emea,yu,kwai,medium,2004-01-01,-0.8475351499351037,-0.5336460421072283,0.47702411616099405,-0.05000914973942547
10339,0.5038329988458772,-0.730690650313274,4,-0.4328385855206206,2004-11-23,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,0.4301669487545075,s10_2016,"tokyo collectables, ltd",+81 3 3584 0555,2-2-8 roppongi,level 3,minato-ku,tokyo,106-0032,japan,japan,shimamura,akiko,small,2004-01-01,-0.16292610473951968,0.588980583072066,0.47702411616099405,1.3633483534661184
10361,-0.9335803975582768,-1.6116713473339561,8,-1.207679691044696,2004-12-17,shipped,4,1970-01-01 00:00:00.000000012,2004,motorcycles,0.4301669487545075,s10_2016,souveniers and things co.,+61 2 9495 8555,"monitor money building, 815 pacific hwy",level 6,chatswood,nsw,2067,australia,apac,huxley,adrian,small,2004-01-01,-1.453714485539703,0.5889805830720658,0.47702411616099405,2.943187272734938
10374,0.40116061338843767,0.8101579745265006,5,0.9416694772122933,2005-02-02,shipped,1,1970-01-01 00:00:00.000000002,2005,motorcycles,0.4301669487545075,s10_2016,"australian gift network, co",61-7-3844-6555,31 duncan st. west end,level 3,south brisbane,queensland,4101,australia,apac,calaghan,tony,medium,2005-01-01,0.8712243451383759,-0.7360338574169754,1.543367278994945,-0.05000914973942547
10388,1.530556853420273,-1.9408616584322862,5,-0.7213472962676536,2005-03-03,shipped,1,1970-01-01 00:00:00.000000003,2005,motorcycles,0.4301669487545075,s10_2016,fungiftideas.com,5085552555,1785 first street,level 3,new bedford,ma,50553,usa,emea,benitez,violeta,small,2005-01-01,-0.6435455361776986,0.588980583072066,1.543367278994945,3.857260806529848
10402,1.017194926133075,0.8101579745265006,1,1.2380466073433363,2005-04-07,shipped,2,1970-01-01 00:00:00.000000004,2005,motorcycles,0.4301669487545075,s10_2016,auto canal petit,(1) 47.55.6555,"25, rue lauriston",level 3,paris,ca,75016,france,emea,perrier,dominique,medium,2005-01-01,1.4139905014773695,-0.6842842066083278,1.6957020165426524,-0.05000914973942547
10417,1.017194926133075,0.8101579745265006,5,1.2671255485451123,2005-05-13,disputed,2,1970-01-01 00:00:00.000000005,2005,motorcycles,0.4301669487545075,s10_2016,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2005-01-01,1.4139905014773695,-0.735403811862028,1.6957020165426524,-0.05000914973942547
10107,-0.8309080121008373,0.8101579745265006,4,1.363892445317409,2003-02-24,shipped,1,1970-01-01 00:00:00.000000002,2003,motorcycles,2.296730403790948,s10_4698,land of toys inc.,2125557818,897 long airport avenue,level 3,nyc,ny,10022,usa,emea,yu,kwai,medium,2003-01-01,-0.21430796753961123,-2.623822170645769,-1.503327471959201,1.9420193317270622
10120,1.1198673115905147,0.8101579745265006,2,3.1011949173296243,2003-04-29,shipped,2,1970-01-01 00:00:00.000000004,2003,motorcycles,2.296730403790948,s10_4698,"australian collectors, co.",03 9520 4555,636 st kilda road,level 3,melbourne,victoria,3004,australia,apac,ferguson,peter,large,2003-01-01,1.5044515275338683,-3.864162307007767,-1.3509927344114936,1.9420193317270622
10134,-0.42021847027107895,0.8101579745265006,4,1.8843430450563108,2003-07-01,shipped,3,1970-01-01 00:00:00.000000007,2003,motorcycles,2.296730403790948,s10_4698,lyon souveniers,+33 1 46 62 7555,27 rue du colonel pierre avia,level 3,paris,ca,75508,france,emea,da cunha,daniel,large,2003-01-01,0.14753613668638446,-3.1569075331448104,-1.1986579968637863,1.9420193317270622
10145,-0.21487369935619982,0.8101579745265006,8,0.8810516955810279,2003-08-25,shipped,3,1970-01-01 00:00:00.000000008,2003,motorcycles,2.296730403790948,s10_4698,toys4grownups.com,6265557265,78934 hillside dr.,level 3,pasadena,ca,90003,usa,emea,young,julie,medium,2003-01-01,0.3284581887993823,-1.2022389296438563,-1.1986579968637863,1.9420193317270622
10159,-1.344269939388035,0.8101579745265006,16,0.3143082902874774,2003-10-10,shipped,4,1970-01-01 00:00:00.000000010,2003,motorcycles,2.296730403790948,s10_4698,corporate gift ideas co.,6505551386,7734 strong st.,level 3,san francisco,ca,28034,usa,emea,brown,julie,medium,2003-01-01,-0.6666130978221059,-1.2560028169993813,-1.046323259316079,1.9420193317270622
10168,-1.5496147103029143,0.8101579745265006,3,0.3416224031250001,2003-10-28,shipped,4,1970-01-01 00:00:00.000000010,2003,motorcycles,2.296730403790948,s10_4698,technics stores inc.,6505556809,9408 furth circle,level 3,burlingame,ca,94217,usa,emea,hirano,juri,medium,2003-01-01,-0.8475351499351037,-1.4949428206408588,-1.046323259316079,1.9420193317270622
10180,0.6065053843033168,0.8101579745265006,11,2.899211668601097,2003-11-11,shipped,4,1970-01-01 00:00:00.000000011,2003,motorcycles,2.296730403790948,s10_4698,daedalus designs imports,20.16.1555,"184, chausse de tournai",level 3,lille,ca,59000,france,emea,rance,martine,large,2003-01-01,1.0521463972513736,-3.9863911446675933,-1.046323259316079,1.9420193317270622
10188,1.017194926133075,0.8101579745265006,3,2.802444771828801,2003-11-18,shipped,4,1970-01-01 00:00:00.000000011,2003,motorcycles,2.296730403790948,s10_4698,herkku gifts,+47 2267 3215,"drammen 121, pr 744 sentrum",level 3,bergen,ca,n 5804,norway,emea,oeztan,veysel,large,2003-01-01,1.4139905014773695,-3.434433053954441,-1.046323259316079,1.9420193317270622
10201,1.4278844679628335,0.8101579745265006,4,2.450125297671484,2003-12-01,shipped,4,1970-01-01 00:00:00.000000012,2003,motorcycles,2.296730403790948,s10_4698,mini wheels co.,6505555787,5557 north pendale street,level 3,san francisco,ca,28034,usa,emea,murphy,julie,large,2003-01-01,1.7758346057033652,-2.4332238441293597,-1.046323259316079,1.9420193317270622
10210,-0.11220131389876024,0.8101579745265006,1,1.39530639020112,2004-01-12,shipped,1,1970-01-01 00:00:00.000000001,2004,motorcycles,2.296730403790948,s10_4698,osaka souveniers co.,+81 06 6342 5555,"dojima avanza 4f, 1-6-20 dojima, kita-ku",level 3,osaka,osaka,530-0003,japan,japan,kentary,mory,medium,2004-01-01,0.41891921485588124,-2.0108164841161056,0.02001990351787216,1.9420193317270622
10223,1.4278844679628335,0.8101579745265006,3,3.3776865044763715,2004-02-20,shipped,1,1970-01-01 00:00:00.000000002,2004,motorcycles,2.296730403790948,s10_4698,"australian collectors, co.",03 9520 4555,636 st kilda road,level 3,melbourne,victoria,3004,australia,apac,ferguson,peter,large,2004-01-01,1.7758346057033652,-4.063839017202285,0.02001990351787216,1.9420193317270622
10237,0.40116061338843767,0.8101579745265006,9,1.8842996031273447,2004-04-05,shipped,2,1970-01-01 00:00:00.000000004,2004,motorcycles,2.296730403790948,s10_4698,vitachrome inc.,2125551500,2678 kingston rd.,suite 101,nyc,ny,10022,usa,emea,frick,michael,large,2004-01-01,0.8712243451383759,-2.393139582232013,0.17235464106557946,1.9420193317270622
10251,0.8118501552181959,0.8101579745265006,4,1.9138021031365415,2004-05-18,shipped,2,1970-01-01 00:00:00.000000005,2004,motorcycles,2.296730403790948,s10_4698,tekni collectables inc.,2015559350,7476 moss rd.,level 3,newark,nj,94019,usa,emea,brown,william,large,2004-01-01,1.2330684493643715,-2.063157995900613,0.17235464106557946,1.9420193317270622
10263,0.6065053843033168,0.8101579745265006,4,2.597311983250221,2004-06-28,shipped,2,1970-01-01 00:00:00.000000006,2004,motorcycles,2.296730403790948,s10_4698,gift depot inc.,2035552570,25593 south bay ln.,level 3,bridgewater,ct,97562,usa,emea,king,julie,large,2004-01-01,1.0521463972513736,-3.4556636799272193,0.17235464106557946,1.9420193317270622
10275,0.09314345701611891,0.8101579745265006,3,1.8180615219360725,2004-07-23,shipped,3,1970-01-01 00:00:00.000000007,2004,motorcycles,2.296730403790948,s10_4698,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,medium,2004-01-01,0.5998412669688791,-2.5630800514619607,0.3246893786132867,1.9420193317270622
10285,-0.8309080121008373,0.8101579745265006,8,1.0231556754707154,2004-08-27,shipped,3,1970-01-01 00:00:00.000000008,2004,motorcycles,2.296730403790948,s10_4698,marta's replicas co.,6175558555,39323 spinnaker dr.,level 3,cambridge,ma,51247,usa,emea,hernandez,marta,medium,2004-01-01,-0.21430796753961123,-2.024820678496531,0.3246893786132867,1.9420193317270622
10299,-0.6255632411859581,0.8101579745265006,11,1.6993673115180667,2004-09-30,shipped,3,1970-01-01 00:00:00.000000009,2004,motorcycles,2.296730403790948,s10_4698,"toys of finland, co.",90-224 8555,keskuskatu 45,level 3,helsinki,ca,21240,finland,emea,karttunen,matti,medium,2004-01-01,-0.033385915426613386,-3.0226505530723484,0.3246893786132867,1.9420193317270622
10308,-1.5496147103029143,0.8101579745265006,1,0.5519899441440109,2004-10-15,shipped,4,1970-01-01 00:00:00.000000010,2004,motorcycles,2.296730403790948,s10_4698,mini classics,9145554562,3758 north pendale street,level 3,white plains,ny,24067,usa,emea,frick,steve,medium,2004-01-01,-0.8475351499351037,-1.8647604691055342,0.47702411616099405,1.9420193317270622
10318,0.1958158424735585,0.8101579745265006,3,2.2335944329803876,2004-11-02,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,2.296730403790948,s10_4698,diecast classics inc.,2155551555,7586 pompton st.,level 3,allentown,pa,70267,usa,emea,yu,kyung,large,2004-01-01,0.690302293025378,-3.198108693980473,0.47702411616099405,1.9420193317270622
10329,-0.9335803975582768,0.8101579745265006,3,1.2567266367988186,2004-11-15,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,2.296730403790948,s10_4698,land of toys inc.,2125557818,897 long airport avenue,level 3,nyc,ny,10022,usa,emea,yu,kwai,medium,2004-01-01,-0.30476899359611015,-2.530890451291003,0.47702411616099405,1.9420193317270622
10339,0.40116061338843767,-0.34647003118495173,3,-0.3061347694494646,2004-11-23,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,2.296730403790948,s10_4698,"tokyo collectables, ltd",+81 3 3584 0555,2-2-8 roppongi,level 3,minato-ku,tokyo,106-0032,japan,japan,shimamura,akiko,small,2004-01-01,0.048146607358109196,0.588980583072066,0.47702411616099405,3.5018622469419376
10362,-1.344269939388035,0.8101579745265006,4,0.05984719136773415,2005-01-05,shipped,1,1970-01-01 00:00:00.000000001,2005,motorcycles,2.296730403790948,s10_4698,technics stores inc.,6505556809,9408 furth circle,level 3,burlingame,ca,94217,usa,emea,hirano,juri,medium,2005-01-01,-0.6666130978221059,-0.8086704729866115,1.543367278994945,1.9420193317270622
10374,-1.344269939388035,0.8101579745265006,1,0.1523133371723734,2005-02-02,shipped,1,1970-01-01 00:00:00.000000002,2005,motorcycles,2.296730403790948,s10_4698,"australian gift network, co",61-7-3844-6555,31 duncan st. west end,level 3,south brisbane,queensland,4101,australia,apac,calaghan,tony,medium,2005-01-01,-0.6666130978221059,-0.9712222261630831,1.543367278994945,1.9420193317270622
10388,-1.4469423248454747,0.15425619503389368,7,-0.9403652113920669,2005-03-03,shipped,1,1970-01-01 00:00:00.000000003,2005,motorcycles,2.296730403790948,s10_4698,fungiftideas.com,5085552555,1785 first street,level 3,new bedford,ma,50553,usa,emea,benitez,violeta,small,2005-01-01,-1.0084019925713759,0.5889805830720658,1.543367278994945,2.7236144459050373
10403,3.1733150207393064,0.8101579745265006,9,4.524862952928958,2005-04-08,shipped,2,1970-01-01 00:00:00.000000004,2005,motorcycles,2.296730403790948,s10_4698,"uk collectables, ltd.",(171) 555-2282,berkeley gardens 12  brewery,level 3,liverpool,ca,wx1 6lt,uk,emea,devon,elizabeth,large,2005-01-01,3.3136720486638467,-4.457684312057915,1.6957020165426524,1.9420193317270622
10417,2.1465911661649106,0.8101579745265006,4,3.0758356912955818,2005-05-13,disputed,2,1970-01-01 00:00:00.000000005,2005,motorcycles,2.296730403790948,s10_4698,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,large,2005-01-01,2.4090617880988576,-2.8649673337295627,1.6957020165426524,1.9420193317270622
10105,1.530556853420273,0.8101579745265006,2,1.9842703421609018,2003-02-11,shipped,1,1970-01-01 00:00:00.000000002,2003,classic cars,0.8781421779632532,s10_4757,danish wholesale imports,31 12 3555,vinb'ltet 34,level 3,kobenhavn,ca,1734,denmark,emea,petersen,jytte,large,2003-01-01,1.866295631759864,-1.5188081825706907,-1.503327471959201,0.428077685812532
10119,1.1198673115905147,0.8101579745265006,11,0.7878796184306874,2003-04-28,shipped,2,1970-01-01 00:00:00.000000004,2003,classic cars,0.8781421779632532,s10_4757,salzburg collectables,6562-9555,geislweg 14,level 3,salzburg,ca,5020,austria,emea,pipps,georg,medium,2003-01-01,1.5044515275338683,0.20255264270422707,-1.3509927344114936,0.428077685812532
10129,-0.21487369935619982,0.8101579745265006,2,0.45850291300866525,2003-06-12,shipped,2,1970-01-01 00:00:00.000000006,2003,classic cars,0.8781421779632532,s10_4757,"stylish desk decors, co.",(171) 555-0297,35 king george,level 3,london,ca,wx3 6fw,uk,emea,brown,ann,medium,2003-01-01,0.3284581887993823,-0.4594152203606789,-1.3509927344114936,0.428077685812532
10143,1.4278844679628335,0.8101579745265006,15,1.1098711959284489,2003-08-10,shipped,3,1970-01-01 00:00:00.000000008,2003,classic cars,0.8781421779632532,s10_4757,mini creations ltd.,5085559555,4575 hillside dr.,level 3,new bedford,ma,50553,usa,emea,tam,wing c,medium,2003-01-01,1.7758346057033652,-0.07711121453431553,-1.1986579968637863,0.428077685812532
10155,-0.3175460848136394,0.8101579745265006,13,0.5279231154967148,2003-10-06,shipped,4,1970-01-01 00:00:00.000000010,2003,classic cars,0.8781421779632532,s10_4757,"toys of finland, co.",90-224 8555,keskuskatu 45,level 3,helsinki,ca,21240,finland,emea,karttunen,matti,medium,2003-01-01,0.23799716274288338,-0.6769145828443954,-1.046323259316079,0.428077685812532
10167,0.9145225406756355,0.8101579745265006,9,1.2871142661107027,2003-10-23,cancelled,4,1970-01-01 00:00:00.000000010,2003,classic cars,0.8781421779632532,s10_4757,scandinavian gift ideas,0695-34 6555,?kergatan 24,level 3,boras,ca,s-844 67,sweden,emea,larsson,maria,medium,2003-01-01,1.3235294754208704,-0.8660046184868397,-1.046323259316079,0.428077685812532
10178,-1.138925168473156,0.8101579745265006,12,-0.033346606747089405,2003-11-08,shipped,4,1970-01-01 00:00:00.000000011,2003,classic cars,0.8781421779632532,s10_4757,alpha cognac,61.77.6555,1 rue alsace-lorraine,level 3,toulouse,ca,31000,france,emea,roulet,annette,medium,2003-01-01,-0.485691045709108,-0.45391664097204587,-1.046323259316079,0.428077685812532
10186,-0.9335803975582768,0.8101579745265006,9,0.16309779603824195,2003-11-14,shipped,4,1970-01-01 00:00:00.000000011,2003,classic cars,0.8781421779632532,s10_4757,"double decker gift stores, ltd",(171) 555-7555,120 hanover sq.,level 3,london,ca,wa1 1dp,uk,emea,hardy,thomas,medium,2003-01-01,-0.30476899359611015,-0.6083350788028302,-1.046323259316079,0.428077685812532
10197,1.017194926133075,0.8101579745265006,6,0.9614301246508109,2003-11-26,shipped,4,1970-01-01 00:00:00.000000011,2003,classic cars,0.8781421779632532,s10_4757,enaco distributors,(93) 203 4555,"rambla de catalu¤a, 23",level 3,barcelona,ca,8022,spain,emea,saavedra,eduardo,medium,2003-01-01,1.4139905014773695,-0.19800359192607164,-1.046323259316079,0.428077685812532
10209,0.40116061338843767,0.8101579745265006,8,0.8927484349551876,2004-01-09,shipped,1,1970-01-01 00:00:00.000000001,2004,classic cars,0.8781421779632532,s10_4757,"men 'r' us retailers, ltd.",2155554369,6047 douglas av.,level 3,los angeles,ca,28034,usa,emea,chandler,michael,medium,2004-01-01,0.8712243451383759,-0.6500326391666328,0.02001990351787216,0.428077685812532
10222,1.4278844679628335,0.8101579745265006,12,1.3269939569017102,2004-02-19,shipped,1,1970-01-01 00:00:00.000000002,2004,classic cars,0.8781421779632532,s10_4757,collectable mini designs co.,7605558146,361 furth circle,level 3,san diego,ca,91217,usa,emea,thompson,valarie,medium,2004-01-01,1.7758346057033652,-0.4588042670952758,0.02001990351787216,0.428077685812532
10248,-1.5496147103029143,0.8101579745265006,3,-0.3494300819054423,2004-05-07,cancelled,2,1970-01-01 00:00:00.000000005,2004,classic cars,0.8781421779632532,s10_4757,land of toys inc.,2125557818,897 long airport avenue,level 3,nyc,ny,10022,usa,emea,yu,kwai,small,2004-01-01,-0.8475351499351037,-0.28010043696469394,0.17235464106557946,0.428077685812532
10261,-0.8309080121008373,0.8101579745265006,1,-0.09538168131087843,2004-06-17,shipped,2,1970-01-01 00:00:00.000000006,2004,classic cars,0.8781421779632532,s10_4757,quebec home shopping network,(514) 555-8054,43 rue st. laurent,level 3,montreal,quebec,h1j 1c3,canada,emea,fresnisre,jean,medium,2004-01-01,-0.21430796753961123,-0.05847713993950234,0.17235464106557946,0.428077685812532
10273,-0.5228908557285186,0.8101579745265006,4,-0.024484453237976617,2004-07-21,shipped,3,1970-01-01 00:00:00.000000007,2004,classic cars,0.8781421779632532,s10_4757,petit auto,(02) 5554 67,rue joseph-bens 532,level 3,bruxelles,ca,b-1180,belgium,emea,dewey,catherine,medium,2004-01-01,0.057075110629885545,0.10327273707612622,0.3246893786132867,0.428077685812532
10283,-1.0362527830157164,0.8101579745265006,6,-0.3051193143598788,2004-08-20,shipped,3,1970-01-01 00:00:00.000000008,2004,classic cars,0.8781421779632532,s10_4757,"royal canadian collectables, ltd.",(604) 555-4555,23 tsawassen blvd.,level 3,tsawassen,bc,t2f 8m4,canada,emea,lincoln,elizabeth,small,2004-01-01,-0.39523001965260907,0.11931026029297345,0.3246893786132867,0.428077685812532
10295,-1.138925168473156,0.8101579745265006,1,-0.0687952207835403,2004-09-10,shipped,3,1970-01-01 00:00:00.000000009,2004,classic cars,0.8781421779632532,s10_4757,gifts4allages.com,6175559555,8616 spinnaker dr.,level 3,boston,ma,51003,usa,emea,yoshido,juri,medium,2004-01-01,-0.485691045709108,-0.3915994079008685,0.3246893786132867,0.428077685812532
10307,-1.344269939388035,0.8101579745265006,9,-0.46759212869361155,2004-10-14,shipped,4,1970-01-01 00:00:00.000000010,2004,classic cars,0.8781421779632532,s10_4757,"classic gift ideas, inc",2155554695,782 first street,level 3,philadelphia,pa,71270,usa,emea,cervantes,francisca,small,2004-01-01,-0.6666130978221059,0.11854656871121866,0.47702411616099405,0.428077685812532
